"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"bta-miR-200c_st",-1.28400294472892,11.3185548097619,-2.8967432654624,0.00766579021993525,0.0288297163468691,-3.15669426440412
"hsa-miR-585_st",1.31468475335321,3.49193811445573,2.89537969008808,0.00769073508654123,0.0289096174609523,-3.15973578259225
"hsa-miR-487b_st",3.27709982665168,4.87794767371501,2.89503703650224,0.00769701559897913,0.0289193158202028,-3.16049997567805
"mmu-miR-1190_st",1.366084757446,2.42867723726629,2.89240239552866,0.00774546893062412,0.0290855034465646,-3.16637430675873
"mml-miR-181a_st",-3.13263028300042,6.52185440307024,-2.89115869091423,0.00776844219171483,0.0291456436525451,-3.16914641157751
"smo-miR1111_st",-1.16355363108623,2.88458154325149,-2.8875243335273,0.00783594587646157,0.0293425572709857,-3.17724366630078
"gma-miR168_st",1.14573456563769,3.65857517093183,2.88490249259329,0.00788498851175588,0.029497934523395,-3.18308191069012
"rno-miR-378_st",-3.09545153538606,6.37217834181625,-2.88340818777519,0.00791307024933799,0.0295888248797016,-3.18640820494891
"hsa-miR-365_st",1.89584399396537,2.93932694051425,2.88228665421441,0.00793420897802305,0.0296536791789814,-3.18890415237556
"HBII-55_st",-1.98011436266631,5.63313522528039,-2.88179102350992,0.00794356771094029,0.0296602874634488,-3.19000701274287
"odi-miR-1497e_st",1.05212263095589,3.42238923262825,2.88075615385182,0.00796314237665332,0.0297049917296161,-3.19230946357435
"mmu-miR-219_st",1.10362957199882,1.88020853451365,2.87742241118147,0.00802651201371239,0.0298558740538612,-3.19972379676232
"ENSG00000200492_st",1.01183415214667,3.00032691110866,2.87438074028907,0.00808474675984439,0.0300010901843228,-3.2064848036957
"mmu-miR-715_st",1.23825995248735,2.37604397499696,2.8692923327424,0.0081830642209872,0.0302653321755868,-3.21778726101558
"mmu-miR-378_st",-2.84944498164635,6.5054887274161,-2.8686226301816,0.00819608820413481,0.0302991624008106,-3.21927406633434
"hsa-miR-423-5p_st",-1.6165250910271,5.9655366726567,-2.86623113238932,0.00824275719270477,0.0304428863237182,-3.22458200043567
"ath-miR851-3p_st",1.30073880676691,3.99319291442221,2.86510934723332,0.00826473499457661,0.0305096381590062,-3.22707103672993
"mml-miR-199a-5p_st",-2.22300755016856,3.74756302485438,-2.86355766187294,0.00829522687318711,0.0305932977885594,-3.23051313360338
"pta-miR482c_st",1.22177765802712,2.10683983639156,2.85850057229566,0.00839534433648609,0.0309323515255287,-3.24172472062684
"dme-miR-965_st",1.30563039960499,2.44962151785478,2.85831530026469,0.00839903390110965,0.0309323515255287,-3.2421352792828
"ssc-miR-26a_st",-4.03331179296802,9.71701691661866,-2.85714219488897,0.00842243116508447,0.0310039093523953,-3.24473454199246
"mmu-miR-92a_st",-2.54301305843423,8.05751032039672,-2.85561563068023,0.00845297052901672,0.0311016782882607,-3.24811615883052
"rno-miR-708_st",-2.88147222306793,5.16601611728245,-2.85351140716834,0.00849523811001678,0.0311984425891829,-3.2527758952962
"tni-miR-221_st",-3.34605048935686,6.77558145544413,-2.85136598819765,0.00853853922938365,0.0312986323065822,-3.25752506467244
"cfa-miR-138a_st",-1.53793690614723,2.97274156853841,-2.85011230082902,0.00856393914713444,0.0313623169797824,-3.26029942872965
"bta-miR-199a-5p_st",-1.6062682732414,3.69056328275401,-2.84942245108722,0.00857794612001507,0.0313988987952776,-3.2618257765737
"gga-miR-181a_st",-2.890969709778,6.69887878487671,-2.84820637416283,0.00860269065194577,0.0314747319498859,-3.26451598705373
"sme-miR-125a_st",1.0658750769,2.39898751848399,2.84765244493271,0.0086139843029582,0.0315013043180245,-3.26574119811644
"ppt-miR1079-3p_st",1.06513864199445,2.06387336511291,2.84713248392514,0.00862459817299155,0.031525367035514,-3.26689116613874
"cfa-miR-200c_st",-1.23330633841534,11.3272153249087,-2.84665468632222,0.00863436228486384,0.031542178152005,-3.26794778959884
"rno-miR-130a_st",-2.61520238225863,5.13471269521388,-2.84651252267895,0.00863726951315299,0.031542178152005,-3.26826215936339
"osa-miR171i_st",1.30499934892139,1.93656983753953,2.84567364203556,0.00865444339256405,0.0315901331680934,-3.27011703293722
"gga-miR-92_st",-2.78409213285691,7.84357996897804,-2.84440675334779,0.00868044090212374,0.0316261970261638,-3.27291776006729
"rno-miR-92a_st",-2.66475131915491,7.97115455872206,-2.84440334750995,0.00868051089201808,0.0316261970261638,-3.27292528854085
"osa-miR820b_st",1.04629659901845,3.78638105935251,2.8397772639685,0.00877607153698435,0.0319323666041905,-3.28314682524633
"U31_x_st",-1.09290157894941,5.02551478175595,-2.83961475891002,0.00877944642647646,0.0319323666041905,-3.28350573303716
"hsa-miR-1227_st",1.81415965313252,2.92336953184706,2.83946105140143,0.00878263973959257,0.0319323666041905,-3.28384520095598
"csa-miR-124_st",1.19837982598481,2.330762579374,2.83760033845589,0.008821383827151,0.0320497975867899,-3.28795390000737
"vvi-miR171e_st",1.03327860524805,1.98805134874406,2.83659813367584,0.00884231887115009,0.0320817825031891,-3.29016632964915
"xtr-let-7a_st",-3.88551802610073,7.61032853336532,-2.83571676722699,0.00886076856809873,0.0321182311501352,-3.29211167081519
"fru-let-7h_st",-1.59368837049647,3.69431837822879,-2.83549173866313,0.00886548493841408,0.0321204287407075,-3.29260830152715
"ENSG00000212608_st",1.02556323751671,2.03439314011668,2.83518022048793,0.00887201796350253,0.0321292031440094,-3.29329577871122
"hsa-miR-625-star_st",1.39030649371258,2.97723273560311,2.83455975383133,0.00888504369690954,0.032161471278994,-3.29466494694278
"ath-miR852_st",1.00863083968181,2.85613483374213,2.83292937820788,0.0089193571912684,0.032270729837853,-3.29826192462573
"mmu-miR-471_st",1.01994811835475,2.23076826857416,2.83236682227343,0.00893122601801435,0.0322858105792625,-3.29950280433627
"dre-miR-181a_st",-2.921971245397,6.77766532538699,-2.83205596210039,0.00893779096558926,0.0322858105792625,-3.30018844211913
"cfa-miR-32_st",-1.04011879712915,2.19265020467851,-2.8319904568151,0.00893917493107352,0.0322858105792625,-3.30033291662205
"hsa-miR-181a_st",-3.04779475189858,6.62758351177987,-2.83098227459426,0.00896050092766109,0.0323351817074706,-3.30255628635526
"fru-miR-26_st",-4.02108980108514,9.60222966606463,-2.83091165128536,0.0089619966191147,0.0323351817074706,-3.30271201850852
"vvi-miR166d_st",1.39894123656673,3.2070265826354,2.83065798038732,0.00896737092063531,0.0323387577817396,-3.30327137426835
"mdo-miR-200c_st",-1.42593142588845,11.1643905419946,-2.83047432182378,0.00897126383503665,0.0323387577817396,-3.30367633362964
"bta-miR-26a_st",-3.88753385436044,9.66871702999523,-2.82956655072585,0.00899052887261831,0.0323932610140674,-3.30567773248968
"dme-miR-92a_st",-2.72135751421815,7.26800101168578,-2.82776047554627,0.00902897446772237,0.032490145904899,-3.30965867773797
"ptr-miR-26a_st",-3.63022375573653,9.84680755520254,-2.82771751559998,0.00902989083882796,0.032490145904899,-3.30975335402189
"ptc-miR398b_st",1.36594596200711,2.28847818792667,2.82726358707713,0.00903957888532182,0.0325100363501104,-3.31075368874017
"osa-miR390_st",1.01979167331252,2.93949258353606,2.82683998309186,0.00904862859169673,0.0325122962610986,-3.31168712200662
"mmu-miR-125a-3p_st",-1.45564491678951,3.97380024883962,-2.82631520612685,0.00905985159952444,0.0325122962610986,-3.31284339546753
"gga-miR-193b_st",-1.54238164534532,3.13619419741594,-2.82618645577403,0.00906260709625577,0.0325122962610986,-3.31312706220379
"ppt-miR529e_st",1.15540721088417,2.57652855461791,2.82584144236344,0.00906999493220119,0.0325122962610986,-3.31388717360115
"rno-miR-674-3p_st",1.16690668958537,3.24161865005355,2.82561527788402,0.00907484092404225,0.0325122962610986,-3.31438541877034
"cfa-miR-1837_st",3.46242484931993,4.11570870473122,2.82548425512595,0.00907764944871622,0.0325122962610986,-3.31467405531732
"hsa-miR-188-5p_st",-1.27073824424682,2.63923566312217,-2.82511600986814,0.00908554733367253,0.0325124285864556,-3.31548524423808
"ppa-miR-221_st",-2.96155231452167,7.09544199811153,-2.82509459088611,0.00908600691398835,0.0325124285864556,-3.31553242536055
"mmu-miR-151-5p_st",-3.6847993028603,6.97847023964498,-2.82425724684588,0.00910399077790958,0.0325618709058871,-3.31737675868388
"tni-miR-181a_st",-3.0695989940239,6.57553553712958,-2.82321273962355,0.00912647112272363,0.0326124242451235,-3.31967699502858
"ENSG00000200237_st",2.34124107599201,3.69301718912931,2.8201269669314,0.00919319144844783,0.0328058407167214,-3.32646998977837
"mmu-miR-191-star_st",-1.23315733501911,2.66832630634144,-2.8183536218928,0.0092317429458659,0.0328983452448436,-3.33037208359758
"dre-miR-221_st",-3.11828253108436,6.95993709034126,-2.81581033357675,0.00928729939188708,0.0330303621135948,-3.33596615941811
"mdo-miR-181c_st",-2.82514761207367,6.77582211351746,-2.81492030130223,0.00930681608945789,0.0330753832374322,-3.33792320853038
"ppa-miR-181a_st",-2.81623787975697,6.79315833167087,-2.81356530982905,0.00933660288809782,0.0331510911269807,-3.34090201967055
"dre-miR-365_st",2.03349164122671,2.96906782479051,2.81013288918825,0.00941246151321098,0.0333598125740335,-3.34844452486363
"hsa-miR-574-5p_st",-1.75399549086608,3.25598734884347,-2.80972373308306,0.00942154286567227,0.0333768619651989,-3.34934329866914
"zma-miR319c_st",1.19550231744399,3.0716605642837,2.80702103470798,0.0094817383940819,0.0335451401012312,-3.35527848268816
"mml-miR-675_st",1.42054471898914,4.85472433801262,2.80665535007413,0.00948991091224886,0.0335582143797398,-3.35608130635787
"ptc-miR403b_st",2.53292523689605,3.83283100646492,2.80572227671062,0.00951079390172452,0.0336168495440873,-3.35812952853667
"xtr-miR-181a_st",-2.77159006888859,6.79305578895653,-2.80532674160325,0.009519659414033,0.0336329739243526,-3.35899767479856
"dre-let-7a_st",-3.49434079332048,7.87989038625333,-2.80486908177681,0.00952992712927175,0.0336540354791047,-3.3600020970796
"ppa-miR-197_st",-1.40268778154762,4.19249861144859,-2.80301925804824,0.00957153507987735,0.033785703093605,-3.36406102196552
"hsa-let-7a_st",-2.83205714238224,8.3575924162847,-2.80099893316057,0.0096171740970756,0.0338729766323416,-3.36849247252861
"odi-let-7a_st",4.88495802127199,6.08212242100124,2.8009575662773,0.00961811071599392,0.0338729766323416,-3.3685831907047
"sla-miR-19a_st",-1.00154771125861,2.55963008073048,-2.80077409286698,0.00962226591475347,0.0338729766323416,-3.3689855421496
"rlcv-miR-rL1-6-5p_st",1.04740178105514,4.26978870292306,2.7942482631765,0.00977116627286585,0.0343198491786277,-3.38328754281056
"gga-let-7a_st",-3.63984264760379,7.70354707470131,-2.79225848849087,0.00981699812050934,0.0344343987036717,-3.38764486433341
"rlcv-miR-rL1-7_st",1.04259575497326,4.83878197212388,2.79173363651289,0.00982912117444848,0.0344451161160979,-3.38879394443271
"rno-miR-151_st",-3.48292177860299,7.11810224591824,-2.79131232663727,0.00983886283068689,0.0344451161160979,-3.38971625376527
"mmu-miR-199b-star_st",1.05913140573135,2.98195478096711,2.79080453551935,0.00985061624311025,0.0344451161160979,-3.39082778645985
"hsa-miR-187-star_st",1.33727499920184,4.79900033920452,2.79074821546137,0.0098519206520253,0.0344451161160979,-3.39095106209925
"sme-miR-7b_st",1.05060733380002,2.10864064078704,2.79060173088556,0.00985531409284644,0.0344451161160979,-3.39127168741372
"dme-miR-981_st",1.15126835927165,3.34453932867421,2.78491641848513,0.00998787467977653,0.0348460895635953,-3.40370887954217
"mml-miR-940_st",1.86307377972662,4.21362632015876,2.78134540646805,0.0100719958316437,0.0350457023260441,-3.41151401882862
"zma-miR171h_st",3.19097604019545,3.54515418074244,2.78024079552449,0.0100981518333643,0.0351016755849233,-3.41392729400228
"hsa-miR-125a-5p_st",-2.00686759197448,8.20875677110656,-2.77941211542005,0.0101178161353852,0.0351269360719839,-3.41573740401167
"rno-miR-200c_st",-1.40817649872784,11.1077193889893,-2.77719072243758,0.0101707073676641,0.0352792179663983,-3.42058825539536
"vvi-miR166f_st",1.05231011881881,3.20038805521293,2.77643353369442,0.0101887954957342,0.035306753311425,-3.42224125991384
"ppa-miR-26a_st",-3.68931339277039,9.81693619011442,-2.77545091679173,0.0102123140010713,0.0353607593789863,-3.42438603810003
"rno-miR-26a_st",-4.06338539320547,9.63274590950346,-2.77475113968766,0.0102290940583228,0.0353827990585762,-3.42591321189092
"hsa-miR-208b_st",1.2708377670631,2.3205423454365,2.77461915763471,0.0102322617878928,0.0353827990585762,-3.42620122302302
"ggo-miR-181a_st",-2.71848134466018,6.89088871524382,-2.77414175289646,0.0102437278072087,0.0354067814300468,-3.42724295489768
"hsa-miR-25-star_st",-1.02899458156484,2.71972153785337,-2.77320892965744,0.0102661667640916,0.0354686530775314,-3.42927817000603
"dre-miR-26a_st",-4.11216540976367,9.53255789569382,-2.77246420774018,0.0102841142242061,0.035491301583173,-3.43090272995236
"dme-miR-1013_st",1.94151219169277,3.19480740661111,2.77226303916352,0.0102889673677304,0.035491301583173,-3.43134152591399
"hsa-miR-888_st",1.71340197220352,2.75010042058457,2.77064455942097,0.0103280914407643,0.0355557625620885,-3.43487119851118
"mml-miR-200c_st",-1.28052954193528,11.1913907388172,-2.76683500208092,0.0104207354401027,0.0358284414713607,-3.44317499353254
"mmu-miR-221_st",-3.10697321942832,6.97375465687236,-2.76416914955698,0.0104860310824979,0.0360054186773819,-3.44898222471687
"hsa-miR-146b-5p_st",-2.17180806793283,3.54093626939336,-2.76337052047891,0.0105056671084246,0.0360569997594811,-3.45072136187177
"osa-miR395a_st",1.10174490248704,1.83296916514081,2.75900286157432,0.0106136697617687,0.0363478655513683,-3.46022788728107
"mmu-miR-197_st",-1.43984292506721,4.11160075937152,-2.75824166363804,0.0106325992298533,0.0363808069095025,-3.46188387175491
"dps-miR-92a_st",-2.95148303964811,7.05262985252624,-2.75772790786705,0.0106453932778029,0.036392715864405,-3.46300140893859
"mdo-miR-142_st",1.17061314940989,1.90685667609294,2.75747381941481,0.010651726194825,0.0363984434685428,-3.4635540689336
"vvi-miR403c_st",2.62435609302541,3.33697936032155,2.75485857748759,0.0107171152112223,0.0366058808460238,-3.46924082569816
"U43_st",-1.93711614314855,9.21029285016428,-2.74676766753549,0.0109218145870377,0.0372237160914522,-3.48681600775919
"cfa-miR-197_st",-1.43613217053914,4.10791931180008,-2.74639044203729,0.0109314475987694,0.0372403064448051,-3.48763474796975
"mmu-miR-141-star_st",-1.39507824353828,3.55414161204321,-2.74430784203966,0.0109847739933012,0.0373845984359072,-3.4921537947126
"mml-let-7a_st",-3.88853505331748,7.55929387065315,-2.74343455169516,0.011007207970954,0.0374316626196434,-3.49404820654969
"HBII-180C_st",-1.62441446167613,4.24558354620854,-2.74155854250298,0.0110555467116981,0.0375481751851316,-3.49811670419626
"xtr-miR-92a_st",-2.72734406987386,7.86460367001386,-2.74137619632797,0.011060255825486,0.0375481751851316,-3.49851207843325
"hsa-miR-208a_st",1.79773238307681,2.59212054796302,2.7408805347764,0.0110730658906405,0.0375753408316785,-3.49958673112989
"mne-miR-181a_st",-2.7265193269169,6.87799528897597,-2.74057846360263,0.011080879578328,0.037585535548886,-3.50024160592997
"mml-miR-26a_st",-4.01218959007557,9.6118163652919,-2.7398712734192,0.0110991927931107,0.0376150007277366,-3.50177460646334
"ppy-miR-26a_st",-4.09373349611978,9.49632298176452,-2.73956638033609,0.0111070970085805,0.0376254716610561,-3.50243546819552
"fru-miR-19a_st",-1.123471245914,2.18176449676757,-2.7352087604161,0.0112206466870659,0.0379607592465021,-3.51187637622286
"mml-miR-767-3p_st",1.20136535348205,2.12511415850336,2.73419256877553,0.0112472829078179,0.038034407583123,-3.51407682228118
"ame-miR-10_st",-1.82135808142472,3.41958341860381,-2.73390114857221,0.0112549325256481,0.0380438138788669,-3.51470777799839
"ppt-miR1028b-3p_st",2.09061311490244,2.73031015214811,2.73301403665257,0.011278248852587,0.0381061456043958,-3.51662824672079
"fru-miR-199_st",-2.32943696761323,3.78763495896757,-2.73269861159851,0.0112865502424095,0.0381177139777141,-3.51731101535418
"mdo-let-7a_st",-3.29129221167558,8.03114928571615,-2.73104797420424,0.0113300856988475,0.0382317010952045,-3.52088329027184
"ath-miR827_st",1.07640193050655,2.84639807569079,2.72986553270894,0.0113613695548516,0.0383207177691693,-3.52344159009742
"cel-let-7_st",-3.34392902197642,8.022501527031,-2.72629677911344,0.0114562813199521,0.0385410411172733,-3.53115922736526
"mml-miR-558_st",1.43685145327501,2.25875535583776,2.72445458299748,0.011505566162818,0.0386363846594179,-3.53514094910638
"rno-miR-200b_st",-3.37627780749656,7.72695254313489,-2.72386701632347,0.0115213273947979,0.0386600144226473,-3.53641060930185
"fru-miR-181a_st",-3.09642072204515,6.57339942805409,-2.72346656162946,0.0115320810537361,0.0386794907446127,-3.5372758583537
"dps-miR-277_st",1.07655632191935,2.66335677314941,2.72243891380682,0.0115597203088201,0.0387555616531228,-3.53949594759486
"hsa-miR-548j_st",1.90209835212686,2.40668467588321,2.7219444362015,0.0115730417827953,0.0387698440273886,-3.54056403560945
"dre-miR-27a_st",-2.76837075748069,5.88977445010532,-2.72191251490547,0.0115739022541136,0.0387698440273886,-3.5406329830573
"mml-miR-128a_st",-1.10205693390111,2.82763912763133,-2.71685797597929,0.0117109136993255,0.0390947418027463,-3.55154485381724
"ppt-miR477f_st",1.08568588910014,2.82718530631745,2.71232856770066,0.0118349840199367,0.0394727335571701,-3.56131370336303
"hsa-miR-222-star_st",1.29103257760122,2.04415928603359,2.71217200470616,0.0118392946203464,0.0394727335571701,-3.56165121382204
"hsa-miR-330-3p_st",-1.19043337287791,2.91751701302316,-2.7116796532363,0.0118528599944237,0.0394890934494556,-3.562712530744
"mdv2-miR-M21_st",1.03902051007945,2.32856735694914,2.70952653870305,0.0119123547823277,0.0396317805976549,-3.56735257004018
"mml-miR-378_st",-2.84202871214963,6.59294325573219,-2.70913967802016,0.0119230741849097,0.0396505637255614,-3.56818605600995
